"ParticipantID", "Phase", "Condition", "TrialNo", "IAC", "DataType", "Pos", "Target", "Output", "StartTime", "EndTime", "TimeTaken", "Correct"
"1","training","0","0","low","amount","1","11.49","","1487063800217","1487063801578","1361","1"
"1","training","0","0","high","acccode","1","883416","","1487063800217","1487063801578","1361","1"
"1","training","0","0","high","amount","2","52.64","","1487063800217","1487063801578","1361","1"
"1","training","0","0","low","acccode","2","468950","","1487063800217","1487063801578","1361","1"
"1","training","0","1","low","amount","1","39.47","","1487063801583","1487063802406","823","1"
"1","training","0","1","high","acccode","1","591345","","1487063801583","1487063802406","823","1"
"1","training","0","1","high","amount","2","42.21","","1487063801583","1487063802406","823","1"
"1","training","0","1","low","acccode","2","753041","","1487063801583","1487063802406","823","1"
"0","training","0","0","low","amount","1","11.49","","1487065684581","1487065685680","1099","1"
"0","training","0","0","high","acccode","1","883416","","1487065684581","1487065685680","1099","1"
"0","training","0","0","high","amount","2","52.64","","1487065684581","1487065685680","1099","1"
"0","training","0","0","low","acccode","2","468950","","1487065684581","1487065685680","1099","1"
"0","training","0","1","low","amount","1","39.47","","1487065685685","1487065686181","496","1"
"0","training","0","1","high","acccode","1","591345","","1487065685685","1487065686181","496","1"
"0","training","0","1","high","amount","2","42.21","","1487065685685","1487065686181","496","1"
"0","training","0","1","low","acccode","2","753041","","1487065685685","1487065686181","496","1"
"0","experiment","0","2","low","amount","1","95.32","","1487065686978","1487065688559","1581","1"
"0","experiment","0","2","high","acccode","1","488439","","1487065686978","1487065688559","1581","1"
"0","experiment","0","2","high","amount","2","40.85","","1487065686978","1487065688559","1581","1"
"0","experiment","0","2","low","acccode","2","144949","","1487065686978","1487065688559","1581","1"
"0","experiment","0","3","low","amount","1","96.48","","1487065688563","1487065689111","548","1"
"0","experiment","0","3","high","acccode","1","822933","","1487065688563","1487065689111","548","1"
"0","experiment","0","3","high","amount","2","22.65","","1487065688563","1487065689111","548","1"
"0","experiment","0","3","low","acccode","2","110610","","1487065688563","1487065689111","548","1"
"0","experiment","0","4","low","amount","1","22.65","","1487065689114","1487065689671","557","1"
"0","experiment","0","4","high","acccode","1","110610","","1487065689114","1487065689671","557","1"
"0","experiment","0","4","high","amount","2","92.57","","1487065689114","1487065689671","557","1"
"0","experiment","0","4","low","acccode","2","947266","","1487065689114","1487065689671","557","1"
"0","experiment","0","5","low","amount","1","92.57","","1487065689674","1487065690236","562","1"
"0","experiment","0","5","high","acccode","1","947266","","1487065689674","1487065690236","562","1"
"0","experiment","0","5","high","amount","2","63.92","","1487065689674","1487065690236","562","1"
"0","experiment","0","5","low","acccode","2","883173","","1487065689674","1487065690236","562","1"
"0","experiment","0","6","low","amount","1","63.92","","1487065690239","1487065690720","481","1"
"0","experiment","0","6","high","acccode","1","883173","","1487065690239","1487065690720","481","1"
"0","experiment","0","6","high","amount","2","45.81","","1487065690239","1487065690720","481","1"
"0","experiment","0","6","low","acccode","2","618089","","1487065690239","1487065690720","481","1"
"0","experiment","0","7","low","amount","1","45.81","","1487065690723","1487065691231","508","1"
"0","experiment","0","7","high","acccode","1","618089","","1487065690723","1487065691231","508","1"
"0","experiment","0","7","high","amount","2","31.98","","1487065690723","1487065691231","508","1"
"0","experiment","0","7","low","acccode","2","923416","","1487065690723","1487065691231","508","1"
"0","experiment","0","8","low","amount","1","31.98","","1487065691236","1487065691690","454","1"
"0","experiment","0","8","high","acccode","1","923416","","1487065691236","1487065691690","454","1"
"0","experiment","0","8","high","amount","2","30.24","","1487065691236","1487065691690","454","1"
"0","experiment","0","8","low","acccode","2","976274","","1487065691236","1487065691690","454","1"
"0","experiment","0","9","low","amount","1","30.24","","1487065691693","1487065692234","541","1"
"0","experiment","0","9","high","acccode","1","976274","","1487065691693","1487065692234","541","1"
"0","experiment","0","9","high","amount","2","87.37","","1487065691693","1487065692234","541","1"
"0","experiment","0","9","low","acccode","2","968411","","1487065691693","1487065692234","541","1"
"0","experiment","0","10","low","amount","1","87.37","","1487065692238","1487065692707","469","1"
"0","experiment","0","10","high","acccode","1","968411","","1487065692238","1487065692707","469","1"
"0","experiment","0","10","high","amount","2","93.2","","1487065692238","1487065692707","469","1"
"0","experiment","0","10","low","acccode","2","634665","","1487065692238","1487065692707","469","1"
"1","training","2","0","low","amount","1","11.49","11.49","1487068252697","1487068412386","159689","0"
"1","training","2","0","high","acccode","1","883416","883416","1487068252697","1487068412386","159689","0"
"1","training","2","0","high","amount","2","52.64","52.64","1487068252697","1487068412386","159689","0"
"1","training","2","0","low","acccode","2","468950","468950","1487068252697","1487068412386","159689","0"
"1","training","2","1","low","amount","1","39.47","39.47","1487068412392","1487068439586","27194","0"
"1","training","2","1","high","acccode","1","591345","591345","1487068412392","1487068439586","27194","0"
"1","training","2","1","high","amount","2","42.21","42.21","1487068412392","1487068439586","27194","0"
"1","training","2","1","low","acccode","2","753041","753041","1487068412392","1487068439586","27194","0"
"1","experiment","2","2","low","amount","1","95.32","95.32","1487068444127","1487068472396","28269","0"
"1","experiment","2","2","high","acccode","1","488439","488439","1487068444127","1487068472396","28269","0"
"1","experiment","2","2","low","amount","2","40.85","40.85","1487068444127","1487068472396","28269","0"
"1","experiment","2","2","high","acccode","2","144949","144949","1487068444127","1487068472396","28269","0"
"1","experiment","2","3","low","amount","1","96.48","96.48","1487068472402","1487068499238","26836","0"
"1","experiment","2","3","high","acccode","1","822933","822933","1487068472402","1487068499238","26836","0"
"1","experiment","2","3","low","amount","2","22.65","22.65","1487068472402","1487068499238","26836","0"
"1","experiment","2","3","high","acccode","2","110610","110610","1487068472402","1487068499238","26836","0"
"1","experiment","2","4","low","amount","1","22.65","22.65","1487068499243","1487068526264","27021","0"
"1","experiment","2","4","high","acccode","1","110610","110610","1487068499243","1487068526264","27021","0"
"1","experiment","2","4","low","amount","2","92.57","92.57","1487068499243","1487068526264","27021","0"
"1","experiment","2","4","high","acccode","2","947266","947266","1487068499243","1487068526264","27021","0"
"1","experiment","2","5","low","amount","1","92.57","92.57","1487068526270","1487068553666","27396","0"
"1","experiment","2","5","high","acccode","1","947266","947266","1487068526270","1487068553666","27396","0"
"1","experiment","2","5","low","amount","2","63.92","63.92","1487068526270","1487068553666","27396","0"
"1","experiment","2","5","high","acccode","2","883173","883173","1487068526270","1487068553666","27396","0"
"1","experiment","2","6","low","amount","1","63.92","63.92","1487068553671","1487068580723","27052","0"
"1","experiment","2","6","high","acccode","1","883173","883173","1487068553671","1487068580723","27052","0"
"1","experiment","2","6","low","amount","2","45.81","45.81","1487068553671","1487068580723","27052","0"
"1","experiment","2","6","high","acccode","2","618089","618089","1487068553671","1487068580723","27052","0"
"1","experiment","2","7","low","amount","1","45.81","45.81","1487068580728","1487068606565","25837","0"
"1","experiment","2","7","high","acccode","1","618089","618089","1487068580728","1487068606565","25837","0"
"1","experiment","2","7","low","amount","2","31.98","31.98","1487068580728","1487068606565","25837","0"
"1","experiment","2","7","high","acccode","2","923416","923416","1487068580728","1487068606565","25837","0"
"1","experiment","2","8","low","amount","1","31.98","31.98","1487068606571","1487068633278","26707","0"
"1","experiment","2","8","high","acccode","1","923416","923416","1487068606571","1487068633278","26707","0"
"1","experiment","2","8","low","amount","2","30.24","30.24","1487068606571","1487068633278","26707","0"
"1","experiment","2","8","high","acccode","2","976274","976274","1487068606571","1487068633278","26707","0"
"1","experiment","2","9","low","amount","1","30.24","30.24","1487068633284","1487068658904","25620","0"
"1","experiment","2","9","high","acccode","1","976274","976274","1487068633284","1487068658904","25620","0"
"1","experiment","2","9","low","amount","2","87.37","87.37","1487068633284","1487068658904","25620","0"
"1","experiment","2","9","high","acccode","2","968411","968411","1487068633284","1487068658904","25620","0"
"1","experiment","2","10","low","amount","1","87.37","87.37","1487068658909","1487068684066","25157","0"
"1","experiment","2","10","high","acccode","1","968411","968411","1487068658909","1487068684066","25157","0"
"1","experiment","2","10","low","amount","2","93.2","93.2","1487068658909","1487068684066","25157","0"
"1","experiment","2","10","high","acccode","2","634665","634665","1487068658909","1487068684066","25157","0"
"1","experiment","2","11","low","amount","1","93.2","93.2","1487068691417","1487068718196","26779","0"
"1","experiment","2","11","high","acccode","1","634665","634665","1487068691417","1487068718196","26779","0"
"1","experiment","2","11","low","amount","2","14.12","14.12","1487068691417","1487068718196","26779","0"
"1","experiment","2","11","high","acccode","2","348617","348617","1487068691417","1487068718196","26779","0"
"1","experiment","2","12","low","amount","1","14.12","14.12","1487068718201","1487068747622","29421","0"
"1","experiment","2","12","high","acccode","1","348617","348617","1487068718201","1487068747622","29421","0"
"1","experiment","2","12","low","amount","2","29.72","29.72","1487068718201","1487068747622","29421","0"
"1","experiment","2","12","high","acccode","2","272210","272210","1487068718201","1487068747622","29421","0"
"1","experiment","2","13","low","amount","1","70.94","70.94","1487068747628","1487068775335","27707","0"
"1","experiment","2","13","high","acccode","1","382247","382247","1487068747628","1487068775335","27707","0"
"1","experiment","2","13","low","amount","2","22.65","22.65","1487068747628","1487068775335","27707","0"
"1","experiment","2","13","high","acccode","2","822933","822933","1487068747628","1487068775335","27707","0"
"1","experiment","2","14","low","amount","1","22.65","22.65","1487068775342","1487068799833","24491","0"
"1","experiment","2","14","high","acccode","1","822933","822933","1487068775342","1487068799833","24491","0"
"1","experiment","2","14","low","amount","2","30.93","30.93","1487068775342","1487068799833","24491","0"
"1","experiment","2","14","high","acccode","2","923416","923416","1487068775342","1487068799833","24491","0"
"1","experiment","2","15","low","amount","1","30.93","30.93","1487068799838","1487068822397","22559","0"
"1","experiment","2","15","high","acccode","1","923416","923416","1487068799838","1487068822397","22559","0"
"1","experiment","2","15","low","amount","2","93.2","93.2","1487068799838","1487068822397","22559","0"
"1","experiment","2","15","high","acccode","2","706420","706420","1487068799838","1487068822397","22559","0"
"1","experiment","2","16","low","amount","1","93.2","93.2","1487068822402","1487068845790","23388","0"
"1","experiment","2","16","high","acccode","1","706420","706420","1487068822402","1487068845790","23388","0"
"1","experiment","2","16","low","amount","2","54.3","54.3","1487068822402","1487068845790","23388","0"
"1","experiment","2","16","high","acccode","2","989462","989462","1487068822402","1487068845790","23388","0"
"1","experiment","2","17","low","amount","1","54.3","54.3","1487068845797","1487068869326","23529","0"
"1","experiment","2","17","high","acccode","1","989462","989462","1487068845797","1487068869326","23529","0"
"1","experiment","2","17","low","amount","2","92.57","92.57","1487068845797","1487068869326","23529","0"
"1","experiment","2","17","high","acccode","2","102083","102083","1487068845797","1487068869326","23529","0"
"1","experiment","2","18","low","amount","1","92.57","92.57","1487068869332","1487068891535","22203","0"
"1","experiment","2","18","high","acccode","1","102083","102083","1487068869332","1487068891535","22203","0"
"1","experiment","2","18","low","amount","2","45.81","45.81","1487068869332","1487068891535","22203","0"
"1","experiment","2","18","high","acccode","2","634665","634665","1487068869332","1487068891535","22203","0"
"1","experiment","2","19","low","amount","1","45.81","45.81","1487068891541","1487068918928","27387","0"
"1","experiment","2","19","high","acccode","1","634665","634665","1487068891541","1487068918928","27387","0"
"1","experiment","2","19","low","amount","2","63.92","63.92","1487068891541","1487068918928","27387","0"
"1","experiment","2","19","high","acccode","2","160744","160744","1487068891541","1487068918928","27387","0"
"1","experiment","2","20","low","amount","1","63.92","63.92","1487068918934","1487068944009","25075","0"
"1","experiment","2","20","high","acccode","1","160744","160744","1487068918934","1487068944009","25075","0"
"1","experiment","2","20","low","amount","2","96.48","63.92","1487068918934","1487068944009","25075","1"
"1","experiment","2","20","high","acccode","2","976274","976274","1487068918934","1487068944009","25075","0"
"1","experiment","2","21","low","amount","1","96.48","96.48","1487068953537","1487068980723","27186","0"
"1","experiment","2","21","high","acccode","1","976274","976274","1487068953537","1487068980723","27186","0"
"1","experiment","2","21","low","amount","2","31.98","31.98","1487068953537","1487068980723","27186","0"
"1","experiment","2","21","high","acccode","2","348617","348617","1487068953537","1487068980723","27186","0"
"1","experiment","2","22","low","amount","1","31.98","31.98","1487068980729","1487069009955","29226","0"
"1","experiment","2","22","high","acccode","1","348617","348617","1487068980729","1487069009955","29226","0"
"1","experiment","2","22","low","amount","2","87.37","87.37","1487068980729","1487069009955","29226","0"
"1","experiment","2","22","high","acccode","2","844100","844100","1487068980729","1487069009955","29226","0"
"1","experiment","2","23","low","amount","1","14.12","14.12","1487069009960","1487069033660","23700","0"
"1","experiment","2","23","high","acccode","1","634665","634665","1487069009960","1487069033660","23700","0"
"1","experiment","2","23","low","amount","2","29.72","29.72","1487069009960","1487069033660","23700","0"
"1","experiment","2","23","high","acccode","2","822933","822933","1487069009960","1487069033660","23700","0"
"1","experiment","2","24","low","amount","1","29.72","29.72","1487069033665","1487069059805","26140","0"
"1","experiment","2","24","high","acccode","1","822933","822933","1487069033665","1487069059805","26140","0"
"1","experiment","2","24","low","amount","2","87.37","87.37","1487069033665","1487069059805","26140","0"
"1","experiment","2","24","high","acccode","2","706420","706420","1487069033665","1487069059805","26140","0"
"1","experiment","2","25","low","amount","1","87.37","87.37","1487069059810","1487069083742","23932","0"
"1","experiment","2","25","high","acccode","1","706420","706420","1487069059810","1487069083742","23932","0"
"1","experiment","2","25","low","amount","2","93.2","93.2","1487069059810","1487069083742","23932","0"
"1","experiment","2","25","high","acccode","2","483132","483132","1487069059810","1487069083742","23932","0"
"1","experiment","2","26","low","amount","1","93.2","93.2","1487069083747","1487069105645","21898","0"
"1","experiment","2","26","high","acccode","1","483132","483132","1487069083747","1487069105645","21898","0"
"1","experiment","2","26","low","amount","2","51.59","51.59","1487069083747","1487069105645","21898","0"
"1","experiment","2","26","high","acccode","2","618089","618089","1487069083747","1487069105645","21898","0"
"1","experiment","2","27","low","amount","1","51.59","51.59","1487069105650","1487069132879","27229","0"
"1","experiment","2","27","high","acccode","1","618089","618089","1487069105650","1487069132879","27229","0"
"1","experiment","2","27","low","amount","2","40.87","40.87","1487069105650","1487069132879","27229","0"
"1","experiment","2","27","high","acccode","2","989462","989462","1487069105650","1487069132879","27229","0"
"1","experiment","2","28","low","amount","1","40.87","40.87","1487069132886","1487069157072","24186","0"
"1","experiment","2","28","high","acccode","1","989462","989462","1487069132886","1487069157072","24186","0"
"1","experiment","2","28","low","amount","2","19.69","19.69","1487069132886","1487069157072","24186","0"
"1","experiment","2","28","high","acccode","2","883173","883173","1487069132886","1487069157072","24186","0"
"1","experiment","2","29","low","amount","1","19.69","19.69","1487069157077","1487069180009","22932","0"
"1","experiment","2","29","high","acccode","1","883173","883173","1487069157077","1487069180009","22932","0"
"1","experiment","2","29","low","amount","2","54.3","54.3","1487069157077","1487069180009","22932","0"
"1","experiment","2","29","high","acccode","2","272210","272210","1487069157077","1487069180009","22932","0"
"1","experiment","2","30","low","amount","1","54.3","54.3","1487069180015","1487069200417","20402","0"
"1","experiment","2","30","high","acccode","1","272210","272210","1487069180015","1487069200417","20402","0"
"1","experiment","2","30","low","amount","2","22.65","22.65","1487069180015","1487069200417","20402","0"
"1","experiment","2","30","high","acccode","2","844100","844100","1487069180015","1487069200417","20402","0"
"1","experiment","2","31","low","amount","1","22.65","22.65","1487069209057","1487069231562","22505","0"
"1","experiment","2","31","high","acccode","1","844100","844100","1487069209057","1487069231562","22505","0"
"1","experiment","2","31","low","amount","2","98.06","98.06","1487069209057","1487069231562","22505","0"
"1","experiment","2","31","high","acccode","2","382247","382247","1487069209057","1487069231562","22505","0"
"1","experiment","2","32","low","amount","1","98.06","98.06","1487069231568","1487069256827","25259","0"
"1","experiment","2","32","high","acccode","1","382247","382247","1487069231568","1487069256827","25259","0"
"1","experiment","2","32","low","amount","2","83.71","83.71","1487069231568","1487069256827","25259","0"
"1","experiment","2","32","high","acccode","2","947266","947266","1487069231568","1487069256827","25259","0"
"1","experiment","2","33","low","amount","1","30.24","30.24","1487069256835","1487069283852","27017","0"
"1","experiment","2","33","high","acccode","1","968411","968411","1487069256835","1487069283852","27017","0"
"1","experiment","2","33","low","amount","2","29.72","29.72","1487069256835","1487069283852","27017","0"
"1","experiment","2","33","high","acccode","2","249162","249162","1487069256835","1487069283852","27017","0"
"1","experiment","2","34","low","amount","1","29.72","29.72","1487069283859","1487069303596","19737","0"
"1","experiment","2","34","high","acccode","1","249162","249162","1487069283859","1487069303596","19737","0"
"1","experiment","2","34","low","amount","2","54.3","54.3","1487069283859","1487069303596","19737","0"
"1","experiment","2","34","high","acccode","2","110610","110610","1487069283859","1487069303596","19737","0"
"1","experiment","2","35","low","amount","1","54.3","54.3","1487069303601","1487069329806","26205","0"
"1","experiment","2","35","high","acccode","1","110610","110610","1487069303601","1487069329806","26205","0"
"1","experiment","2","35","low","amount","2","23.99","23.99","1487069303601","1487069329806","26205","0"
"1","experiment","2","35","high","acccode","2","965503","965503","1487069303601","1487069329806","26205","0"
"1","experiment","2","36","low","amount","1","23.99","23.99","1487069329811","1487069356958","27147","0"
"1","experiment","2","36","high","acccode","1","965503","965503","1487069329811","1487069356958","27147","0"
"1","experiment","2","36","low","amount","2","70.94","70.94","1487069329811","1487069356958","27147","0"
"1","experiment","2","36","high","acccode","2","976274","976247","1487069329811","1487069356958","27147","1"
"1","experiment","2","37","low","amount","1","70.94","70.94","1487069356964","1487069379199","22235","0"
"1","experiment","2","37","high","acccode","1","976274","976274","1487069356964","1487069379199","22235","0"
"1","experiment","2","37","low","amount","2","83.71","83.71","1487069356964","1487069379199","22235","0"
"1","experiment","2","37","high","acccode","2","483132","483132","1487069356964","1487069379199","22235","0"
"1","experiment","2","38","low","amount","1","83.71","83.71","1487069379205","1487069400623","21418","0"
"1","experiment","2","38","high","acccode","1","483132","483132","1487069379205","1487069400623","21418","0"
"1","experiment","2","38","low","amount","2","92.57","92.57","1487069379205","1487069400623","21418","0"
"1","experiment","2","38","high","acccode","2","348617","348617","1487069379205","1487069400623","21418","0"
"1","experiment","2","39","low","amount","1","92.57","92.57","1487069400628","1487069424232","23604","0"
"1","experiment","2","39","high","acccode","1","348617","348617","1487069400628","1487069424232","23604","0"
"1","experiment","2","39","low","amount","2","87.37","87.37","1487069400628","1487069424232","23604","0"
"1","experiment","2","39","high","acccode","2","822933","822933","1487069400628","1487069424232","23604","0"
"1","experiment","2","40","low","amount","1","87.37","87.37","1487069424238","1487069446897","22659","0"
"1","experiment","2","40","high","acccode","1","822933","822933","1487069424238","1487069446897","22659","0"
"1","experiment","2","40","low","amount","2","22.65","22.65","1487069424238","1487069446897","22659","0"
"1","experiment","2","40","high","acccode","2","272210","272210","1487069424238","1487069446897","22659","0"
"1","experiment","2","41","low","amount","1","22.65","22.65","1487069450697","1487069474386","23689","0"
"1","experiment","2","41","high","acccode","1","272210","272210","1487069450697","1487069474386","23689","0"
"1","experiment","2","41","low","amount","2","98.06","98.06","1487069450697","1487069474386","23689","0"
"1","experiment","2","41","high","acccode","2","844100","844100","1487069450697","1487069474386","23689","0"
"1","experiment","2","42","low","amount","1","98.06","98.06","1487069474391","1487069494891","20500","0"
"1","experiment","2","42","high","acccode","1","844100","844100","1487069474391","1487069494891","20500","0"
"1","experiment","2","42","low","amount","2","14.12","14.12","1487069474391","1487069494891","20500","0"
"1","experiment","2","42","high","acccode","2","989462","989462","1487069474391","1487069494891","20500","0"
"1","experiment","2","43","low","amount","1","40.87","40.87","1487069494896","1487069521804","26908","0"
"1","experiment","2","43","high","acccode","1","989462","989462","1487069494896","1487069521804","26908","0"
"1","experiment","2","43","low","amount","2","30.93","30.93","1487069494896","1487069521804","26908","0"
"1","experiment","2","43","high","acccode","2","947266","947266","1487069494896","1487069521804","26908","0"
"1","experiment","2","44","low","amount","1","30.93","30.93","1487069521810","1487069543132","21322","0"
"1","experiment","2","44","high","acccode","1","947266","947266","1487069521810","1487069543132","21322","0"
"1","experiment","2","44","low","amount","2","22.65","22.65","1487069521810","1487069543132","21322","0"
"1","experiment","2","44","high","acccode","2","102083","102083","1487069521810","1487069543132","21322","0"
"1","experiment","2","45","low","amount","1","22.65","22.65","1487069543138","1487069567485","24347","0"
"1","experiment","2","45","high","acccode","1","102083","102083","1487069543138","1487069567485","24347","0"
"1","experiment","2","45","low","amount","2","30.24","30.24","1487069543138","1487069567485","24347","0"
"1","experiment","2","45","high","acccode","2","976274","976274","1487069543138","1487069567485","24347","0"
"1","experiment","2","46","low","amount","1","30.24","30.24","1487069567491","1487069590718","23227","0"
"1","experiment","2","46","high","acccode","1","976274","976274","1487069567491","1487069590718","23227","0"
"1","experiment","2","46","low","amount","2","19.69","19.69","1487069567491","1487069590718","23227","0"
"1","experiment","2","46","high","acccode","2","968411","968411","1487069567491","1487069590718","23227","0"
"1","experiment","2","47","low","amount","1","19.69","19.69","1487069590723","1487069612622","21899","0"
"1","experiment","2","47","high","acccode","1","968411","698411","1487069590723","1487069612622","21899","1"
"1","experiment","2","47","low","amount","2","45.81","45.81","1487069590723","1487069612622","21899","0"
"1","experiment","2","47","high","acccode","2","634665","634665","1487069590723","1487069612622","21899","0"
"1","experiment","2","48","low","amount","1","45.81","45.81","1487069612627","1487069632927","20300","0"
"1","experiment","2","48","high","acccode","1","634665","634665","1487069612627","1487069632927","20300","0"
"1","experiment","2","48","low","amount","2","93.2","93.2","1487069612627","1487069632927","20300","0"
"1","experiment","2","48","high","acccode","2","844100","844100","1487069612627","1487069632927","20300","0"
"1","experiment","2","49","low","amount","1","93.2","93.2","1487069632933","1487069653320","20387","0"
"1","experiment","2","49","high","acccode","1","844100","844100","1487069632933","1487069653320","20387","0"
"1","experiment","2","49","low","amount","2","23.99","23.99","1487069632933","1487069653320","20387","0"
"1","experiment","2","49","high","acccode","2","110610","110610","1487069632933","1487069653320","20387","0"
"2","training","3","0","low","amount","1","11.49","11.49","1487070188961","1487070344141","155180","0"
"2","training","3","0","high","acccode","1","883416","","1487070188961","1487070344141","155180","1"
"2","training","3","0","high","amount","2","52.64","","1487070188961","1487070344141","155180","1"
"2","training","3","0","low","acccode","2","468950","","1487070188961","1487070344141","155180","1"
"2","training","3","1","low","amount","1","39.47","39.47","1487070344146","1487070385253","41107","0"
"2","training","3","1","high","acccode","1","591345","591345","1487070344146","1487070385253","41107","0"
"2","training","3","1","high","amount","2","42.21","42.21","1487070344146","1487070385253","41107","0"
"2","training","3","1","low","acccode","2","753041","753041","1487070344146","1487070385253","41107","0"
"2","experiment","3","2","high","amount","1","95.32","95.32","1487070392129","1487070434583","42454","0"
"2","experiment","3","2","low","acccode","1","488439","488439","1487070392129","1487070434583","42454","0"
"2","experiment","3","2","high","amount","2","40.85","40.85","1487070392129","1487070434583","42454","0"
"2","experiment","3","2","low","acccode","2","144949","144949","1487070392129","1487070434583","42454","0"
"2","experiment","3","3","high","amount","1","96.48","96.48","1487070434590","1487070460991","26401","0"
"2","experiment","3","3","low","acccode","1","822933","822933","1487070434590","1487070460991","26401","0"
"2","experiment","3","3","high","amount","2","22.65","22.65","1487070434590","1487070460991","26401","0"
"2","experiment","3","3","low","acccode","2","110610","110610","1487070434590","1487070460991","26401","0"
"2","experiment","3","4","high","amount","1","22.65","22.65","1487070460996","1487070484808","23812","0"
"2","experiment","3","4","low","acccode","1","110610","110610","1487070460996","1487070484808","23812","0"
"2","experiment","3","4","high","amount","2","92.57","92.67","1487070460996","1487070484808","23812","1"
"2","experiment","3","4","low","acccode","2","947266","947266","1487070460996","1487070484808","23812","0"
"2","experiment","3","5","high","amount","1","92.57","92.57","1487070484814","1487070513793","28979","0"
"2","experiment","3","5","low","acccode","1","947266","947266","1487070484814","1487070513793","28979","0"
"2","experiment","3","5","high","amount","2","63.92","63.92","1487070484814","1487070513793","28979","0"
"2","experiment","3","5","low","acccode","2","883173","883173","1487070484814","1487070513793","28979","0"
"2","experiment","3","6","high","amount","1","63.92","63.92","1487070513799","1487070545362","31563","0"
"2","experiment","3","6","low","acccode","1","883173","833173","1487070513799","1487070545362","31563","1"
"2","experiment","3","6","high","amount","2","45.81","45.81","1487070513799","1487070545362","31563","0"
"2","experiment","3","6","low","acccode","2","618089","618089","1487070513799","1487070545362","31563","0"
"2","experiment","3","7","high","amount","1","45.81","45.81","1487070545365","1487070577299","31934","0"
"2","experiment","3","7","low","acccode","1","618089","618089","1487070545365","1487070577299","31934","0"
"2","experiment","3","7","high","amount","2","31.98","31.98","1487070545365","1487070577299","31934","0"
"2","experiment","3","7","low","acccode","2","923416","923416","1487070545365","1487070577299","31934","0"
"2","experiment","3","8","high","amount","1","31.98","31.98","1487070577303","1487070624589","47286","0"
"2","experiment","3","8","low","acccode","1","923416","913416","1487070577303","1487070624589","47286","1"
"2","experiment","3","8","high","amount","2","30.24","30.24","1487070577303","1487070624589","47286","0"
"2","experiment","3","8","low","acccode","2","976274","976274","1487070577303","1487070624589","47286","0"
"2","experiment","3","9","high","amount","1","30.24","30.24","1487070624595","1487070657294","32699","0"
"2","experiment","3","9","low","acccode","1","976274","976274","1487070624595","1487070657294","32699","0"
"2","experiment","3","9","high","amount","2","87.37","37.87","1487070624595","1487070657294","32699","1"
"2","experiment","3","9","low","acccode","2","968411","968411","1487070624595","1487070657294","32699","0"
"2","experiment","3","10","high","amount","1","87.37","87.37","1487070657299","1487070686654","29355","0"
"2","experiment","3","10","low","acccode","1","968411","968411","1487070657299","1487070686654","29355","0"
"2","experiment","3","10","high","amount","2","93.2","96.2","1487070657299","1487070686654","29355","1"
"2","experiment","3","10","low","acccode","2","634665","634655","1487070657299","1487070686654","29355","1"
"2","experiment","3","11","high","amount","1","93.2","93.2","1487070689181","1487070731984","42803","0"
"2","experiment","3","11","low","acccode","1","634665","634655","1487070689181","1487070731984","42803","1"
"2","experiment","3","11","high","amount","2","14.12","14.12","1487070689181","1487070731984","42803","0"
"2","experiment","3","11","low","acccode","2","348617","348617","1487070689181","1487070731984","42803","0"
"2","experiment","3","12","high","amount","1","14.12","14.12","1487070731991","1487070761049","29058","0"
"2","experiment","3","12","low","acccode","1","348617","348617","1487070731991","1487070761049","29058","0"
"2","experiment","3","12","high","amount","2","29.72","29.72","1487070731991","1487070761049","29058","0"
"2","experiment","3","12","low","acccode","2","272210","272210","1487070731991","1487070761049","29058","0"
"2","experiment","3","13","high","amount","1","70.94","70.94","1487070761052","1487070795818","34766","0"
"2","experiment","3","13","low","acccode","1","382247","382247","1487070761052","1487070795818","34766","0"
"2","experiment","3","13","high","amount","2","22.65","22.65","1487070761052","1487070795818","34766","0"
"2","experiment","3","13","low","acccode","2","822933","822933","1487070761052","1487070795818","34766","0"
"2","experiment","3","14","high","amount","1","22.65","22.65","1487070795825","1487070819355","23530","0"
"2","experiment","3","14","low","acccode","1","822933","822933","1487070795825","1487070819355","23530","0"
"2","experiment","3","14","high","amount","2","30.93","30.63","1487070795825","1487070819355","23530","1"
"2","experiment","3","14","low","acccode","2","923416","923416","1487070795825","1487070819355","23530","0"
"2","experiment","3","15","high","amount","1","30.93","30.93","1487070819360","1487070846652","27292","0"
"2","experiment","3","15","low","acccode","1","923416","923416","1487070819360","1487070846652","27292","0"
"2","experiment","3","15","high","amount","2","93.2","93.2","1487070819360","1487070846652","27292","0"
"2","experiment","3","15","low","acccode","2","706420","706420","1487070819360","1487070846652","27292","0"
"2","experiment","3","16","high","amount","1","93.2","93.2","1487070846657","1487070872692","26035","0"
"2","experiment","3","16","low","acccode","1","706420","706420","1487070846657","1487070872692","26035","0"
"2","experiment","3","16","high","amount","2","54.3","54.3","1487070846657","1487070872692","26035","0"
"2","experiment","3","16","low","acccode","2","989462","989462","1487070846657","1487070872692","26035","0"
"2","experiment","3","17","high","amount","1","54.3","54.3","1487070872699","1487070893533","20834","0"
"2","experiment","3","17","low","acccode","1","989462","989462","1487070872699","1487070893533","20834","0"
"2","experiment","3","17","high","amount","2","92.57","92.57","1487070872699","1487070893533","20834","0"
"2","experiment","3","17","low","acccode","2","102083","102083","1487070872699","1487070893533","20834","0"
"2","experiment","3","18","high","amount","1","92.57","92.57","1487070893539","1487070905598","12059","0"
